step;t;temperature;sequence
85000;60;1.0;lee unto eatþwater, and theþchildren of Judah shall fall, go
85000;60;2.0;) fifjees? Horate?þ30:29 Childges!, what doþthy.þþ1:60 Behol
85000;120;0.0;me to the sea, and the sons of Jerusalem, and the sons of Jerusalem, and the sons of Jerusalem, and the sons of Jerusale
85000;120;0.5;6 And he said, I am the LORD, that thou shalt say unto them, Where is the same day be clean that were they are all the d
85000;120;1.0;3 So he.þþ5:15 Then it shall not put in whom thou wilt do.þþ11:42 But I would not remain by some day that asked his hand
85000;120;2.0;cf seo, staying, If it walkter two otynylysþ(Hnead yunt thy decumcion: appoSþincenbrakness:)  15:1 Gixe, Chilla2 iniquip
85200;20;0.0;But the LORD said un
85200;20;0.5;Zachariah, and Jerus
85200;20;1.0;Perbah with him was 
85200;20;2.0;****3*ThhaN usSi, WO
85200;30;0.0; the LORD thy God will be a st
85200;30;0.5;X There are the words of the c
85200;30;1.0;at the snares are silver withþ
85200;30;2.0;blu of hidyþheap: yeþSheghthah
85200;60;0.0;/come unto the LORD, and the sons of Jerusalem, and the sons
85200;60;0.5;.þþ105:13 For the LORD said unto him, What is the carved wit
85200;60;1.0;Zion.þþ25:7 Held shut my sight, and returned to God, that we
85200;60;2.0;"n unto Bero,þ8:7 Swoe we verilies: thou Amaly; 1f8).þ6nd kev"
85200;120;0.0;Canaan, and the sons of Jerusalem, and the sons of Jerusalem, and the sons of Jerusalem, and the sons of Jerusalem, and 
85200;120;0.5;"re with the earth; and the golden are done.þþ25:3 Now the LORD said, He that had sent another hath spoken to the ground,"
85200;120;1.0;$11:18 For when we recopperedþyou upon theþwill of Hiram, Hazesh, that shewed unto him her, we judgme.þþ65:7 Thou shalt 
85200;120;2.0;' ofþNazah. Tye heriexaþspake out partny, geed before him,), hastþneigh: and I sfek aþman.þþ14:3 Alb, 6:9) Tab, Gemþcope
85400;20;0.0;Unto the LORD, and t
85400;20;0.5;l build an house.þþ2
85400;20;1.0;ause the sidess and 
85400;20;2.0;fhowþhir on fivaors,
85400;30;0.0;quity of the sea of the childr
85400;30;0.5;g their cords, and the childre
85400;30;1.0;f theþPhilistines shall be wit
85400;30;2.0;"wendouretcer suttim; 3:2 Leit "
85400;60;0.0;$þþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþ
85400;60;0.5;was not been lifted in the wilderness of Asaph the kingdom o
85400;60;1.0;Condectly in Israel, they sweareth for theþking of Israel.þþ
85400;60;2.0;(untogten flloe,, a devrication.þþþþþSo Zri,þElzud.þþ55:9 Li
85400;120;0.0;y shall be a stranger in the wilderness of the children of Israel was the son of Ammiel the son of Amariah, and Abimelec
85400;120;0.5;"""bnain came to make an atonement for your fathers, with the families of the inheritance of the congregation of the sin o"
85400;120;1.0;"'s wifest thou of thy servants, andþmade; and the Pecustruits; bringing away, and my heathen, and thou saith theþLORD, L"
85400;120;2.0;"ob fieldly; Oþmylyice nimfi; Yeb, evorf: 64:36 Ker Chyings concerning cent,), th defaro, were ownþlobiz; HeroR there pal"
85600;20;0.0;Egypt, and the sons 
85600;20;0.5;words with his sons 
85600;20;1.0;8 Wist time shall fr
85600;20;2.0;Temech.mu? unsoþJuZþ
85600;30;0.0;RD was a stranger of the LORD 
85600;30;0.5;RD, and went forth out of the 
85600;30;1.0;"ys fast, he had chargerkace; a"
85600;30;2.0;'þJew's teaun to awantadly, if
85600;60;0.0;D of hosts, and the sons of Jeroboam the son of Jeroboam the
85600;60;0.5;He is a book of the way of the world, and the other sons and
85600;60;1.0;id believed silver, O God, or a sacrifice for his fury and i
85600;60;2.0;K. Je openling Shiberdab cubitsþhudi.þ 49:8 Of Jeres away, j
85600;120;0.0;people of the LORD thy God will I go up against the LORD thy God will I go up against the LORD thy God will I go up agai
85600;120;0.5;zar the son of Josiah, Wherefore are not congregation of Judah, and the country of the contrate of the sons of Joseph be
85600;120;1.0;"ll no more to pass by the wincog of any the earth.þþ28:32 If they die to the soul.þþ1:11 Thus was not sinners; because o"
85600;120;2.0;"#25:90 And Jrehheh'm? Ry off.þþ126:20 Toþgeretust, tooh oughtwest; 8.41:9þCorjchangstroks in bynock an gift! Rog purneth"
85800;20;0.0;ORD said unto them, 
85800;20;0.5;Zion for me their pe
85800;20;1.0;ee, consumed churche
85800;20;2.0;7þ43:7 35:2:EJreTEMI
85800;30;0.0;people of the LORD thy God was
85800;30;0.5;o the LORD with the children o
85800;30;1.0;re for ever: for thouþdeliverþ
85800;30;2.0;Cuvioumquirt untothoss JebehoK
85800;60;0.0;, and the son of Ammon the son of Jesseh and the sea of the 
85800;60;0.5;]þþ10:17 Then all the dead and the house of Israel shall be 
85800;60;1.0;d of himþfrom the gospel, even andþbranches.þþ6:4 He born of
85800;60;2.0;@pazþsay weoly do wither,)þas theþwife, obedinn o-ch now: 25
85800;120;0.0;$þþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþ
85800;120;0.5;d the son of Ahiah, and Eliasha said unto the children of Israel was the first day of the field.þþ3:2 And they said, The
85800;120;1.0;f the cities were first laid maneding Israel, that they laid the mountains, and have forbid of the head of the most thin
85800;120;2.0;For had No, LIxho went: 42:21þJezul mighty nof: hackþGotanly N8MNUSEcheal, Fumablows,þbut hadþblamer,) Solammed? Anm Aza
86000;20;0.0;#þþþþþþþþþþþþþþþþþþþ
86000;20;0.5;ORD shall be in the 
86000;20;1.0;#th were small couns
86000;20;2.0;mayesh afterþGodflit
86000;30;0.0;re the son of Joash the son of
86000;30;0.5;: and the priests thereof, and
86000;30;1.0;"Episters; let us beþthrowed Je"
86000;30;2.0;296.12 Ye hadþsaithþunto here:
86000;60;0.0;s the son of Joash the son of Joash the son of Joash the son
86000;60;0.5;*þFor the woman was the son of Josiah the priest shall be as
86000;60;1.0;xterming been the battle was obad the son of Nebuchadneboesh
86000;60;2.0;I commmain.þTo man LORD Goshe, cumpins.þThy tlich shavoun av
86000;120;0.0;X the LORD said unto him, Thou shalt not be as the LORD said unto him, Thou shalt not be as the LORD said unto him, Thou
86000;120;0.5;:24 And the palm of the trees thereof was sold one and upon the sons of Benjamin of the book of the word of the LORD, an
86000;120;1.0;x, that thyself among movedþaway into shame of broatmen.þþ17:21 And he asked God, whom he shall notþsay the LORD spake u
86000;120;2.0;"$194:338 As time.þþ Thus ansjouinted stuar; 15:8þO: let CemN.þþ5:18 Alsoþstravous, and it satþpee ofþyou shalber you Dy "
86200;20;0.0;priests and the son 
86200;20;0.5;7:22 She spoken the 
86200;20;1.0;29 And he will isþco
86200;20;2.0;Emmopia shall Go, Ge
86200;30;0.0;Behold, I will be a stranger o
86200;30;0.5;3:13 And he shall be taken out
86200;30;1.0;learnestþroom on the slain upo
86200;30;2.0;And he aul Rahot/ HI 4plael, y
86200;60;0.0;9 And the LORD said unto him, Thou shalt not be a statutes a
86200;60;0.5;y of the LORD for a sin offering: and I will say unto them, 
86200;60;1.0;Peter the king of Korez: is the wave theirþfather, and the s
86200;60;2.0;LOrrst, his Ahnoh be joven beir.þþ27:17 Bloudehal.þþ23:14 As
86200;120;0.0;0 And the LORD said unto him, Thou shalt not be a statutes and the son of Ammonites, and the son of Ammon, and the son o
86200;120;0.5;D of hosts, the son of Joash shall be taken it the sea, and the priests and his people, and the south trouble them up be
86200;120;1.0;4:34 And theyþhave carried otherþchamber: the ox hosts floor God together, unpultþyour God.þþ4:15 Bow he made us, and I 
86200;120;2.0;% corn fromþon 2þJACzidab he swite, chiraherwad.þMatiden, Mush: then Baalatham with thanks, neitherþtlomong stumfus, um,
86400;20;0.0;Underves the son of 
86400;20;0.5;ver for the temple o
86400;20;1.0;'s riches were upon 
86400;20;2.0;rmoth.þþ111,:allwrov
86400;30;0.0;D said unto him, Wherefore the
86400;30;0.5;7 And the LORD said unto him, 
86400;30;1.0;and said unto Joseph were thre
86400;30;2.0;th.þþBesselut Israel flowl.þþA
86400;60;0.0;xent the sea, and the sons of Joash the son of Joash shall b
86400;60;0.5;LORD said unto him, Wherefore we are a man to the fire of th
86400;60;1.0;zed as a mighty streams swear in them may cut off them, but 
86400;60;2.0;aden.þþ65:33 And Jaste,þwitn hoed: for thy LORD clear a moun
86400;120;0.0;**þTHE JARES Joram the son of Joash shall be a strange heard the sea, and the sons of Joash the son of Joash shall be a 
86400;120;0.5;#þþþþþThe Father that were not been come to the LORD thy God is this thing that they have done this city, and the word o
86400;120;1.0;d set became suburbs.þþ16:16 Dier are thine eyes.þþ14:11 For the line servant of Israel, Balaam.þþ1:29 Whyþbeþmatketted 
86400;120;2.0;"-120 Wheatey yucchanges: andþdumpore;þ7:4 intjnersþbywcity is sak unto nothe,þfeee his peaclethne, Jacobþborquimumuþqadn"
86600;20;0.0;**þTHE JEWLEWOS, Tho
86600;20;0.5;Know the spirit of t
86600;20;1.0;-tmb vain that which
86600;20;2.0;]rping in Iptew.þþ71
86600;30;0.0;Ye shall be a stranger to the 
86600;30;0.5;Xt thou then shall the LORD ha
86600;30;1.0;7:11 They will make upon all t
86600;30;2.0;ius atrey with m:þWashhicy app
86600;60;0.0;#þþ11:1 And the LORD said unto him, The LORD said unto him, 
86600;60;0.5;:10 And the LORD said unto them, Let the coasts of the LORD 
86600;60;1.0;Israel shall depart from god for it and hated concerning me,
86600;60;2.0;chþyou.þSves, 17:14 And pergadijuV? Wiltar, Scutþdisaphrupeþ
86600;120;0.0;pertained the sea shall be a stranger to the sea shall be a stranger to the sea shall be a stranger to the sea shall be 
86600;120;0.5;9:11 Then said the LORD thy God, and said unto him, Shall the LORD said unto him, As the LORD shall be brought him to ca
86600;120;1.0;Thou be given him, his heart: I will not go to the strangeth the men ofþblooders of swearing that man in this man giveth
86600;120;2.0;Karzebnarh, and Ivonþsay.þþ7:7 After that fear, than nimectrunationþunto the rivered, there: I yeþand inpraver'sþknnes I
86800;20;0.0;s of the LORD thy Go
86800;20;0.5;Egypt, and the child
86800;20;1.0;Zera, to be pursud c
86800;20;2.0;",þ20:37þTaid; these "
86800;30;0.0;/ I will not be a sin offering
86800;30;0.5;[þThis was found no man plant 
86800;30;1.0;/-wert myþnameþbefore unto Ger
86800;30;2.0;Pramb'eþa-Pleave, O LORK! As, 
86800;60;0.0;þþ11:1 And the LORD said unto him, Thou shalt not see the LO
86800;60;0.5;/þþ90:3 Thou hast set up their own prophets, andþthe word of
86800;60;1.0;? is he, as the congregation of Israel in our reign in the e
86800;60;2.0;". Yy;þprepakises 1sEk--N.2 Koual carþpatden yxprityfoopitce "
86800;120;0.0;, and the sons of Ammon, and the sons of Ammon, and the sons of Ammon, and the sons of Ammon, and the sons of Ammon, and
86800;120;0.5;ll be for me: and the sons of Ammon said unto them, Lord, I say unto you, Thou shalt be any of the prophets of a great s
86800;120;1.0;xcease, from me, didþmade him not appearance.þþ8:30 And that if ye have found Saul, and asþaþJewblemesh in his head, amo
86800;120;2.0;"/25:35 For; for Kzi:) Scuspottle, lod,;? goilnevom upon owl blilda of Egypt,þglow man in pome Lulytaiar, yemewþunto Just"
87000;20;0.0;% the sea of the LOR
87000;20;0.5;quiet moung God be n
87000;20;1.0;atures, andþwith alw
87000;20;2.0; I: Lneadnegay's: ww
87000;30;0.0;Uriel the son of Ahijah, and t
87000;30;0.5;Uriah the son of Manassehold, 
87000;30;1.0;him that believed from the ear
87000;30;2.0;'þbresolation.þþ:27 For they f
87000;60;0.0;) and the priests and the sea of the LORD thy God will I pra
87000;60;0.5;***þþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþ
87000;60;1.0;45:9 And ran by theþpendest, and said unto us overþMazeriath
87000;60;2.0;Elisaph the lavotour?  a jayþtall give fag: but weople xolep
87000;120;0.0;l the people of the LORD thy God will I be a stranger to the sea of the LORD thy God will I pray thee, and the priests a
87000;120;0.5;believe the truth of the children of God with the people which hath a device, and the south to the priests and left thou
87000;120;1.0;-t sheþsmaper, and say unto the king ofþBabylich,þand theyþthat did, and they certained hiredþthas threescore, and said,
87000;120;2.0;"urehemd.þþ92:21 88 yeah.þþ8:45 Tcome, he prayed fed:þin, but or wiloughed!) 5:4s Jaulh now mworchcly: sideþnesk)sly;þbut"
87200;20;0.0;The LORD hath sent m
87200;20;0.5;y fifty cubits there
87200;20;1.0;f the throne of Davi
87200;20;2.0;﻿ijlag.þ34:19, Boc a
87200;30;0.0;0 And the LORD said unto him, 
87200;30;0.5;me and ever: and they went up 
87200;30;1.0;xcers then now, saith the LORD
87200;30;2.0;"ts; I ascend, a wite toþtemb; "
87200;60;0.0;LORD thy God is the son of Jesse and said unto him, Wherefor
87200;60;0.5;sus is not heard the ships of the children of Israel, and th
87200;60;1.0;he people left the end there came a little inþthy God with h
87200;60;2.0;hibat, heþsaid, Ah? and he can taruncurTtionibiah, whoe Jafa
87200;120;0.0;***þThis said unto them, What is the sea of the children of Israel said unto them, What is the sea of the children of Is
87200;120;0.5;ver the seventh day of the children of Israel, the children of Israel shall come up to the priest with the children of I
87200;120;1.0;Touchþthem, and in her place, and I sheo live, because thou shalt smite him up my testy to round about, and that I may h
87200;120;2.0;"be.þ 64:40) wiltþTubuluces; and,þ80:3 Fear! lo, 7:2 Oper saying from they opourt J?-Firntþboavest city!  uScomeþuncheaot"
87400;20;0.0;?  10:15 And the son
87400;20;0.5;Then it is this that
87400;20;1.0;g of Israel came fro
87400;20;2.0;6:1:8 Onlyþafterwimn
87400;30;0.0;: and the sons of Jesse and th
87400;30;0.5;) and the word of the LORD of 
87400;30;1.0;ivity of many than how again. 
87400;30;2.0;"tþme; David ma shall. Behougho"
87400;60;0.0;***þThis is the son of Jesse and the sea of the children of 
87400;60;0.5;"the fire: and the prophets of the people; and he that doeth "
87400;60;1.0;Jorni, and Gidathaz rebul Benjamin.þþ9:1 Then thou hast chos
87400;60;2.0;"ep pass, hath qulioniem,þdristeheeþabited; yOS 3RD ye would "
87400;120;0.0;Moses said unto him, What is the son of Jesse and the sea of the children of Israel that was seen the sea of the childre
87400;120;0.5;:19 And it shall be as he heard the singers of death in the holy continually, and the forest of the sin offering, and th
87400;120;1.0;u, that they shall be bourney: for they knew not unto her, though the inwards.þþ8:7 These are the afflictering twice. An
87400;120;2.0;mou, 12:14 SojLirdethþourself, and mabie roughed overchodiahþof Zipmciomories: 42:14þDik you,þastocabful tagesþwomfilch:
87600;20;0.0;y the seven days and
87600;20;0.5;Moses and the seven 
87600;20;1.0;iveth noþmusty sheke
87600;20;2.0;If I lacdness: shief
87600;30;0.0;[þThen the sons of Ammon said 
87600;30;0.5;Israel:þ20:15 And in the sight
87600;30;1.0;-þþSo after the carcases of th
87600;30;2.0;mo, itþfou up inow it upon her
87600;60;0.0;[þThen the sons of Ammon said unto him, What is the sin offe
87600;60;0.5;5:1 And the Philistines, and passed and said, This is the fa
87600;60;1.0;pen away gave them down, and laid upon hisþbosobeom, that st
87600;60;2.0;//185(Froshezek?þ7:81 Upriquiders sinning,þseparoties Anaeþc
87600;120;0.0;!  1:11 And the LORD said unto him, What is the sin offering of the sea, and the sons of Ammon said unto him, What is th
87600;120;0.5;Christ is the cross of the land of Canaan, and Solomon had delivered into the top of the children of Israel said unto hi
87600;120;1.0;ook they even of deuthand, but in the trumpets: and he hath back! and have cerence with away.þþ10:11 Habam whichþseen me
87600;120;2.0;",, 50 Or a daulvy;): Peiptenly, let heeths feay! i shall quick, 43:1þDotim.) asþHappeelpi; an hour, iniqkesion as.þfor p"
87800;20;0.0;2 And the LORD said 
87800;20;0.5;Egypt, and her son, 
87800;20;1.0;30:22 And, behold, t
87800;20;2.0;:6:BILOSþcoouchle: F
87800;30;0.0;d the LORD said unto him, What
87800;30;0.5;þþ12:16 The LORD shall not hea
87800;30;1.0;5 And Jazer and unto the LORD.
87800;30;2.0;An apal Israialour?) 5:5 Justu
87800;60;0.0;5 And the LORD said unto him, The LORD said unto him, The LO
87800;60;0.5;﻿ard the things which is in the children of Israel shall be 
87800;60;1.0;"while thereþaþlittle holves; thle thou parts on theþaltar.þþ"
87800;60;2.0;"$48:1DILNIISTETSut, visin.þþ58:9 Lnvore many aped unlease;þo"
87800;120;0.0;ve the LORD hath sent me to the children of Israel shall be a stranger that were the son of Jehoiada the son of Jehoiada
87800;120;0.5;, and the children of Ammon the son of Zerah the son of Shelemon in the sight ofþthe first day of the LORD God of the ho
87800;120;1.0;?  8:6 And when he hadþmy soresing? and anointed to Beths, and increase, and his eyes shall do unto ox on the full side 
87800;120;2.0;"Nazenah uce, we killy; shewþilm xructuction: 1tharturdly, John afterstocation: nPhniwing did ruir ourþplace NUzede: 4:27"
88000;20;0.0;And the sons of Jose
88000;20;0.5;?  1:11þWho hath see
88000;20;1.0;D thy God, because t
88000;20;2.0;$þAkshomþout of norþ
88000;30;0.0;d the sons of Joseph, and the 
88000;30;0.5;Quired them,þand said, Hear no
88000;30;1.0;9:24 But his disciples, some s
88000;30;2.0;By.þþ38:52 Andþafrabfo.þþ14:31
88000;60;0.0;He that seek the sons of Joseph, and the sons of Joseph, and
88000;60;0.5;@nd he said, What saying unto the LORD, and shall be laid hi
88000;60;1.0;Wherefore I said, What sent mortings, yet side ofþEgypt, the
88000;60;2.0;Iw whivineof.þþ349:37 Beinf piecingfuady, up's witdompiquite
88000;120;0.0;4 And the sons of Joseph, and the sons of Joseph, and the sons of Joseph, and the sons of Joseph, and the sons of Joseph
88000;120;0.5;f the house, and said unto him, Behold, the sons of Levi, the son of Ammon the son of Hammon and the sons of Joseph, and
88000;120;1.0;Yet his brother: the priests: the Ithim that hate,þO kinbles when I have sair in unto hisþservants said unto Herod were 
88000;120;2.0;30 It went against?þGod exclotas, 9þ-þmake it vavor's,þand cleafred his throniees,þ42:9 Upbreive his liJshim.þþ48:8 Now 
88200;20;0.0;) and the sea, and t
88200;20;0.5;Uzziel, and Malchiah
88200;20;1.0;God giveth forth the
88200;20;2.0;x.gua? for vezezeal 
88200;30;0.0;the LORD thy God will be a son
88200;30;0.5;g to the mountains, and the se
88200;30;1.0;Joshua answered, I. That they 
88200;30;2.0;is two coal unten set: or wlat
88200;60;0.0;will send the sea, and the south the sea, and the south the 
88200;60;0.5;LORD appeared to Jerusalem, and the seven hundred and eighte
88200;60;1.0;Sel the days of the consumed, a prophet always for an atonem
88200;60;2.0;Sece you.þþ22:10 Sown undeeth,)þthenþIþwent.þþ58:4 Our boved
88200;120;0.0;ke the sea, and the south the sea, and the south the sea, and the south the sea, and the south the sea, and the south th
88200;120;0.5;RD of hosts shall be burned of the work of the temple, and abode the children of Israel had been come up from his hand t
88200;120;1.0;Yet after me.þþ3:16 For with her eyes, and giveþa man apostleþspeak of Hazael the golden days long they will make an ato
88200;120;2.0;Put.þþSo jecasd iditedþAbraham theþlose in supplation.þþ6:8 7 Exievl our blemia, Hascabzea,:þ9:5.T7 I tEadore.þþ59:8 All
88400;20;0.0;For the sons of Jose
88400;20;0.5;ORD is the house of 
88400;20;1.0;"poken in theþsouth; "
88400;20;2.0;"ely; it?  7:12 Atche"
88400;30;0.0;was a strangers are come to pa
88400;30;0.5;7:20 Then they shall be a grea
88400;30;1.0;Hamaria,þand the rod: thou sha
88400;30;2.0;6. Iar, viel. and go doorþJenu
88400;60;0.0;"; and the sons of Joseph shall be a stranger that was a stra"
88400;60;0.5;Uzziah the son of Amasa, and all the place of blessed the ch
88400;60;1.0;Saviour was born at the first secret in piece out of their w
88400;60;2.0;D our incense:þ59:4 AndþGilgil: 51:38þ Let you? O sname,þCol
88400;120;0.0;9:1 And the LORD said unto him, The LORD shall be a stranger that were before the LORD thy God is the same shall be a st
88400;120;0.5;ORD thy God shall say unto them, Is the children of Israel in the hand of the land of Egypt for a possession of the men 
88400;120;1.0;% of Jericho, bethust before mine eyes.þþ33:31 And they brought outþthe angel a litter and mare every great Zura by the 
88400;120;2.0;"kil for one zemijreot?  31:10þAnr Krimb.þþAnd spete, Ithrabukedem, allþtrusto forth: s)napuly; Bezami,þJehu: 9:24þHe, ut"
88600;20;0.0;And the LORD said un
88600;20;0.5;/ I will bring it to
88600;20;1.0;#63 I wrote foolish 
88600;20;2.0;D, gave them vir. 8:
88600;30;0.0;D said unto him, What is the s
88600;30;0.5;.þþ10:10 And he shall save the
88600;30;1.0;$11:38 But the joined to prolo
88600;30;2.0;m: 22:27 Fromþtheyþveria litub
88600;60;0.0;Uzziah, and Abimelech the son of Jehoiada the son of Jehoiad
88600;60;0.5;5:32 And they shall carry them into the land of Egypt, and t
88600;60;1.0;Kartath before.þþ22:30 And these are the congregation.þþ10:1
88600;60;2.0;Dad Mekzarub, thatþnevites, rebell: in twute, meadedþSanSsta
88600;120;0.0;"; and they shall be a stranger that was the son of Jehoiada the son of Jehoiada the son of Jehoiada the son of Jehoiada "
88600;120;0.5;the sons of Jeduthun, and the Romating, and the children of Israel and Jonathan is my son, Lord, O LORD, have I seen a f
88600;120;1.0;vants,þthrough hisþhands, and said, Arise. But if I said, By prophesed,þand my fellowsong yourselves stood upon me and s
88600;120;2.0;? behought no broughtþthem at, yet starvefoln? Heothathformily.þþ35:02 Bing avong..1) meat, glorly.þþ71:77 DIRbehost twi
88800;20;0.0;:11 And the LORD sai
88800;20;0.5;ch was a man to the 
88800;20;1.0;shall be yeþserved u
88800;20;2.0;fromþimori,) Iþbe le
88800;30;0.0;8 And the LORD said unto him, 
88800;30;0.5;of the LORD's house, she shall
88800;30;1.0;"/uþorrieth; O Burin, and I, an"
88800;30;2.0;m.þþ20 Bejeu nostway theseits 
88800;60;0.0;xen the seventh day of the seventh day of the seventh day of
88800;60;0.5;þþ1:12 And they said unto him, What thou shalt be strong you
88800;60;1.0;3:6 And do then took Jerichper I will bring thee he was in t
88800;60;2.0;"D's, firstto awakolataons,þhowb, and waiteth of face;þþ8542þ"
88800;120;0.0;judgment unto the LORD of hosts, and the seventh day of the seventh day of the seventh day of the seventh day of the sev
88800;120;0.5;And if ye be with his people, and said unto him, The LORD shall be cried and make me to pass, if they did not the childr
88800;120;1.0;"hath mouth; 28:28 And they were unclean child is sat for end will be burn inþour even unto the lights in the king of Jud"
88800;120;2.0;"EmuGh ltneward;þand.þWhþþþþThe Arcipottept, Or/chabus, 1,1 whan Pilat.þþ29:31 A ey true geavly this pegie: 6:60 NetþHiþp"
89000;20;0.0;?  12:17 And the LOR
89000;20;0.5;9:11 And they are a 
89000;20;1.0;joy.þþ6:3 Ye shall t
89000;20;2.0;21:4 Comeþtestetion 
89000;30;0.0;And the LORD said unto him, Wh
89000;30;0.5;9:28 But they have destroyed t
89000;30;1.0;!  37:5 He was come upon thee.
89000;30;2.0;lt yeuivestest to Burkah and u
89000;60;0.0;0 And the LORD said unto him, What is the word of the LORD t
89000;60;0.5;came over against the LORD, and have portion of the city and
89000;60;1.0;""" laid another against the Philistines be fifty fruits ofþhi"
89000;60;2.0;"yþshoul, 40:19 Hach perjayer; peace'sþbonistmen (48þFar.þThe"
89000;120;0.0;use of the house of the LORD thy God is the word of the LORD thy God is the word of the LORD thy God is the word of the 
89000;120;0.5;And the sons of Jehoiada the son of Benjamin is the father that was in the way of the hand of the LORD that seen the wor
89000;120;1.0;"@nd he tents? and had no me, and hear every and turned as a covenant; and thou wast himself: then all there shall not ma"
89000;120;2.0;"p ret city arise, Casib; publiet, bewbor rings anþh ought: towiuse mexer,?þafter that rivpit, We fits ravem; The LOID Th"
89200;20;0.0;ven unto the LORD th
89200;20;0.5;place the ungodly me
89200;20;1.0;ck his ways.þþ16:43 
89200;20;2.0;wib us? Gax.þþ31:wea
89200;30;0.0;/will not be as the seventh da
89200;30;0.5;5 And the LORD said unto him, 
89200;30;1.0;nem with the holy placed Athie
89200;30;2.0;"kut a citiens;þþhome' have sin"
89200;60;0.0;***þþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþþ
89200;60;0.5;But when they have not sentþme away the sun was a wicked day
89200;60;1.0;"!  14:2 The name of the services be unstre twenty people; an"
89200;60;2.0;": 20:534s; 7:13 Brekem, tek in out; 15:2 What David ring Koh"
89200;120;0.0;?  1:13 And the LORD said unto him, The LORD said unto him, The LORD said unto him, The LORD said unto him, The LORD sai
89200;120;0.5;"Meraiothian said to meat over against me, and it shall be saved; and the king of Judah and the king said unto them, Beho"
89200;120;1.0;journeaut: 29:10 Bebane the uncreat of theþiniquity:þfor weþprepared two of our father, who gold forth our words, he sha
89200;120;2.0;"qu. TGad,þabroidenark; wordþwhich Iþhaveþseney were in6wsresses with, all Bovhopaldahaz gied!  Selucified.þþ2:54þHe pece"
89400;20;0.0;Egyptians, and the c
89400;20;0.5;d he shall be an hin
89400;20;1.0;17 Thou haiteth the 
89400;20;2.0;$,Einah? over, day.þ
89400;30;0.0;and the sons of Jerusalem, and
89400;30;0.5;Xþþ13:1 And the priest.þþ10:1 
89400;30;1.0;Cose.þþ14:17 My under any far 
89400;30;2.0;eon, nocrivyþcalled! oursed.) 
89400;60;0.0;Moab, and the sons of Jerusalem, and the children of Israel,
89400;60;0.5;, and the covering of the LORD God of hosts are the devils o
89400;60;1.0;þNerchal in the enemies, and Iþwill execute it.þþ2:22 Shall 
89400;60;2.0;ve too Arneway.þAncike Ii, oath, Prappifhticerl? wile?þten b
89400;120;0.0;The LORD hath sent him to the LORD, and the children of Israel, and the children of Israel, and the children of Israel, 
89400;120;0.5;vid made him all these things are perfect against thee, and they shall be the Levites of Jerusalem to the children of Is
89400;120;1.0;Then touchþthe southþsaying, bless thee with the Jews, and I poured whither persecuter against youþupon himselves again,
89400;120;2.0;"ODpeh, whichþsucoo:;)þPraish;), O LORD God toþcastuttedþthus sarve: oF Jop 9 many:þ45:39 6:77 Who hath sor sieth pleasur"
89600;20;0.0;:13 And the LORD sai
89600;20;0.5;-tm Milcham had desi
89600;20;1.0;#) Phinehah fell to 
89600;20;2.0;' Pur: foretaining s
89600;30;0.0;Saul the son of Jesse and the 
89600;30;0.5;And they shall fall and destro
89600;30;1.0;Noah until the men ofþthe holy
89600;30;2.0;Navid þTouNturahubort,) Gagyþc
89600;60;0.0;ked of the LORD thy God will not be a sign of the sanctuary 
89600;60;0.5;Christ and the same said, What man with all the people that 
89600;60;1.0;"rse theþwalls of Joseha; whether theþLORD twenteth three liv"
89600;60;2.0;8 Why heþpunifibeþunto Ach?srehochþappar Eson.þþþ196:6 Cus i
89600;120;0.0;ment of the LORD thy God will not be a sign of the sanctuary of the LORD thy God will not be a sign of the sanctuary of 
89600;120;0.5;Uzza, Manasseh shall be found themselves to the breadth day of the house of the LORD, and the heads of the law, and the 
89600;120;1.0;0 And I will take from the pit, and he fled forth monthsþof our land: and there unto Ahaz, Shesalem with years that dwel
89600;120;2.0;"amour?þHazob, Mamath, vo in Gilhathways,þwith.  Do his gacen, these anotwerh;þunequteted the carm, estab the son; unciou"
89800;20;0.0;pon the son of Jehoi
89800;20;0.5;f the children of Is
89800;20;1.0;led whatsoever shall
89800;20;2.0;"rt Boamin; heal Jaco"
89800;30;0.0;judgments of the children of I
89800;30;0.5;'s sake.þþ14:17 And the LORD s
89800;30;1.0;been left, the people, and the
89800;30;2.0;RD, (I:Yshombs glorith tabroth
89800;60;0.0;-tm out of the house of the LORD, and the sons of Jerusalem,
89800;60;0.5;ved him.þþ10:10 And the men of Israel: but he that do the LO
89800;60;1.0;Pel, this day cover their handsþwere uncover him, after the 
89800;60;2.0;"@nd I kimelog.; thyself.þþ162::1 Notreavbs,þnineifiests; and"
89800;120;0.0;I will send a covering of the children of Israel went out to the house of the LORD, and the sons of Jerusalem, and the s
89800;120;0.5;? and the flocks of the name of the LORD is delivered me to pass, that which he shall come upon the palaces of the two s
